n = 5
  |V|   |E|   deg   Gen Set   alpha   sigma
  19    76    8     [2, 5, 6, 7]                  4       1
  19    76    8     [2, 5, 6, 8]                  4       1
  19    76    8     [2, 5, 6, 9]                  6       1
  19    76    8     [2, 5, 7, 8]                  4       1
  19    76    8     [2, 5, 7, 9]                  3       1
  19    76    8     [2, 5, 8, 9]                  4       1
  19    76    8     [2, 6, 7, 8]                  5       1
  19    76    8     [2, 6, 7, 9]                  4       1
  19    76    8     [2, 6, 8, 9]                  4       1
  19    76    8     [2, 7, 8, 9]                  4       1
  19    76    8     [3, 4, 5, 6]                  6       1
  19    76    8     [3, 4, 5, 7]                  5       1
  19    76    8     [3, 4, 5, 8]                  4       1
  19    76    8     [3, 4, 5, 9]                  4       1
  19    76    8     [3, 4, 6, 7]                  5       1
  19    76    8     [3, 4, 6, 8]                  5       1
  19    76    8     [3, 4, 6, 9]                  4       1
  19    76    8     [3, 4, 7, 8]                  3       1
  19    76    8     [3, 4, 7, 9]                  4       1
  19    76    8     [3, 4, 8, 9]                  5       1
  19    76    8     [3, 5, 6, 7]                  5       1
  19    76    8     [3, 5, 6, 8]                  3       1
  19    76    8     [3, 5, 6, 9]                  4       1
  19    76    8     [3, 5, 7, 8]                  4       1
  19    76    8     [3, 5, 7, 9]                  5       1
  19    76    8     [3, 5, 8, 9]                  4       1
  19    76    8     [3, 6, 7, 8]                  5       1
  19    76    8     [3, 6, 7, 9]                  3       1
  19    76    8     [3, 6, 8, 9]                  4       1
  19    76    8     [3, 7, 8, 9]                  4       1
  19    76    8     [4, 5, 6, 7]                  5       1
  19    76    8     [4, 5, 6, 8]                  4       1
  19    76    8     [4, 5, 6, 9]                  4       1
  19    76    8     [4, 5, 7, 8]                  4       1
  19    76    8     [4, 5, 7, 9]                  4       1
  19    76    8     [4, 5, 8, 9]                  4       1
  19    76    8     [4, 6, 7, 8]                  4       1
  19    76    8     [4, 6, 7, 9]                  4       1
  19    76    8     [4, 6, 8, 9]                  4       1
  19    76    8     [4, 7, 8, 9]                  4       1
  19    76    8     [5, 6, 7, 8]                  5       1
  19    76    8     [5, 6, 7, 9]                  5       1
  19    76    8     [5, 6, 8, 9]                  5       1
  19    76    8     [5, 7, 8, 9]                  5       1
  19    76    8     [6, 7, 8, 9]                  6       1
  19    95    10    [1, 2, 3, 4, 5]               3       1
  19    95    10    [1, 2, 3, 4, 6]               3       1
  19    95    10    [1, 2, 3, 4, 7]               3       1
  19    95    10    [1, 2, 3, 4, 8]               3       1
  19    95    10    [1, 2, 3, 4, 9]               3       1
  19    95    10    [1, 2, 3, 5, 6]               4       1
  19    95    10    [1, 2, 3, 5, 7]               3       1
  19    95    10    [1, 2, 3, 5, 8]               3       1
  19    95    10    [1, 2, 3, 5, 9]               4       1
  19    95    10    [1, 2, 3, 6, 7]               4       1
  19    95    10    [1, 2, 3, 6, 8]               4       1
  19    95    10    [1, 2, 3, 6, 9]               4       1
  19    95    10    [1, 2, 3, 7, 8]               4       1
  19    95    10    [1, 2, 3, 7, 9]               3       1
  19    95    10    [1, 2, 3, 8, 9]               3       1
  19    95    10    [1, 2, 4, 5, 6]               3       1
  19    95    10    [1, 2, 4, 5, 7]               4       1
  19    95    10    [1, 2, 4, 5, 8]               5       1
  19    95    10    [1, 2, 4, 5, 9]               3       1
  19    95    10    [1, 2, 4, 6, 7]               4       1
  19    95    10    [1, 2, 4, 6, 8]               3       1
  19    95    10    [1, 2, 4, 6, 9]               4       1
  19    95    10    [1, 2, 4, 7, 8]               4       1
  19    95    10    [1, 2, 4, 7, 9]               5       1
  19    95    10    [1, 2, 4, 8, 9]               3       1
  19    95    10    [1, 2, 5, 6, 7]               3       1
  19    95    10    [1, 2, 5, 6, 8]               4       1
  19    95    10    [1, 2, 5, 6, 9]               5       1
  19    95    10    [1, 2, 5, 7, 8]               4       1
  19    95    10    [1, 2, 5, 7, 9]               3       1
  19    95    10    [1, 2, 5, 8, 9]               3       1
  19    95    10    [1, 2, 6, 7, 8]               4       1
  19    95    10    [1, 2, 6, 7, 9]               4       1
  19    95    10    [1, 2, 6, 8, 9]               3       1
  19    95    10    [1, 2, 7, 8, 9]               3       1
  19    95    10    [1, 3, 4, 5, 6]               4       1
  19    95    10    [1, 3, 4, 5, 7]               4       1
  19    95    10    [1, 3, 4, 5, 8]               3       1
  19    95    10    [1, 3, 4, 5, 9]               3       1
  19    95    10    [1, 3, 4, 6, 7]               3       1
  19    95    10    [1, 3, 4, 6, 8]               5       1
  19    95    10    [1, 3, 4, 6, 9]               4       1
  19    95    10    [1, 3, 4, 7, 8]               3       1
  19    95    10    [1, 3, 4, 7, 9]               4       1
  19    95    10    [1, 3, 4, 8, 9]               4       1
  19    95    10    [1, 3, 5, 6, 7]               3       1
  19    95    10    [1, 3, 5, 6, 8]               3       1
  19    95    10    [1, 3, 5, 6, 9]               4       1
  19    95    10    [1, 3, 5, 7, 8]               4       1
  19    95    10    [1, 3, 5, 7, 9]               5       1
  19    95    10    [1, 3, 5, 8, 9]               4       1
  19    95    10    [1, 3, 6, 7, 8]               4       1
  19    95    10    [1, 3, 6, 7, 9]               3       1
  19    95    10    [1, 3, 6, 8, 9]               4       1
  19    95    10    [1, 3, 7, 8, 9]               4       1
  19    95    10    [1, 4, 5, 6, 7]               3       1
  19    95    10    [1, 4, 5, 6, 8]               4       1
  19    95    10    [1, 4, 5, 6, 9]               3       1
  19    95    10    [1, 4, 5, 7, 8]               4       1
  19    95    10    [1, 4, 5, 7, 9]               3       1
  19    95    10    [1, 4, 5, 8, 9]               3       1
  19    95    10    [1, 4, 6, 7, 8]               3       1
  19    95    10    [1, 4, 6, 7, 9]               4       1
  19    95    10    [1, 4, 6, 8, 9]               4       1
  19    95    10    [1, 4, 7, 8, 9]               3       1
  19    95    10    [1, 5, 6, 7, 8]               3       1
  19    95    10    [1, 5, 6, 7, 9]               3       1
  19    95    10    [1, 5, 6, 8, 9]               3       1
  19    95    10    [1, 5, 7, 8, 9]               4       1
  19    95    10    [1, 6, 7, 8, 9]               3       1
  19    95    10    [2, 3, 4, 5, 6]               4       1
  19    95    10    [2, 3, 4, 5, 7]               4       1
  19    95    10    [2, 3, 4, 5, 8]               4       1
  19    95    10    [2, 3, 4, 5, 9]               4       1
  19    95    10    [2, 3, 4, 6, 7]               4       1
  19    95    10    [2, 3, 4, 6, 8]               3       1
  19    95    10    [2, 3, 4, 6, 9]               3       1
  19    95    10    [2, 3, 4, 7, 8]               3       1
  19    95    10    [2, 3, 4, 7, 9]               4       1
  19    95    10    [2, 3, 4, 8, 9]               5       1
  19    95    10    [2, 3, 5, 6, 7]               4       1
  19    95    10    [2, 3, 5, 6, 8]               3       1
  19    95    10    [2, 3, 5, 6, 9]               4       1
  19    95    10    [2, 3, 5, 7, 8]               3       1
  19    95    10    [2, 3, 5, 7, 9]               3       1
  19    95    10    [2, 3, 5, 8, 9]               4       1
  19    95    10    [2, 3, 6, 7, 8]               5       1
  19    95    10    [2, 3, 6, 7, 9]               3       1
  19    95    10    [2, 3, 6, 8, 9]               3       1
  19    95    10    [2, 3, 7, 8, 9]               4       1
  19    95    10    [2, 4, 5, 6, 7]               4       1
  19    95    10    [2, 4, 5, 6, 8]               3       1
  19    95    10    [2, 4, 5, 6, 9]               3       1
  19    95    10    [2, 4, 5, 7, 8]               4       1
  19    95    10    [2, 4, 5, 7, 9]               3       1
  19    95    10    [2, 4, 5, 8, 9]               4       1
  19    95    10    [2, 4, 6, 7, 8]               3       1
  19    95    10    [2, 4, 6, 7, 9]               4       1
  19    95    10    [2, 4, 6, 8, 9]               3       1
  19    95    10    [2, 4, 7, 8, 9]               3       1
  19    95    10    [2, 5, 6, 7, 8]               3       1
  19    95    10    [2, 5, 6, 7, 9]               3       1
  19    95    10    [2, 5, 6, 8, 9]               4       1
  19    95    10    [2, 5, 7, 8, 9]               3       1
  19    95    10    [2, 6, 7, 8, 9]               4       1
  19    95    10    [3, 4, 5, 6, 7]               5       1
  19    95    10    [3, 4, 5, 6, 8]               3       1
  19    95    10    [3, 4, 5, 6, 9]               3       1
  19    95    10    [3, 4, 5, 7, 8]               3       1
  19    95    10    [3, 4, 5, 7, 9]               3       1
  19    95    10    [3, 4, 5, 8, 9]               4       1
  19    95    10    [3, 4, 6, 7, 8]               3       1
  19    95    10    [3, 4, 6, 7, 9]               3       1
  19    95    10    [3, 4, 6, 8, 9]               4       1
  19    95    10    [3, 4, 7, 8, 9]               3       1
  19    95    10    [3, 5, 6, 7, 8]               3       1
  19    95    10    [3, 5, 6, 7, 9]               3       1
  19    95    10    [3, 5, 6, 8, 9]               3       1
  19    95    10    [3, 5, 7, 8, 9]               4       1
  19    95    10    [3, 6, 7, 8, 9]               3       1
  19    95    10    [4, 5, 6, 7, 8]               4       1
  19    95    10    [4, 5, 6, 7, 9]               4       1
  19    95    10    [4, 5, 6, 8, 9]               4       1
  19    95    10    [4, 5, 7, 8, 9]               4       1
  19    95    10    [4, 6, 7, 8, 9]               4       1
  19    95    10    [5, 6, 7, 8, 9]               5       1
  19    114   12    [1, 2, 3, 4, 5, 6]            2       1
  19    114   12    [1, 2, 3, 4, 5, 7]            2       1
  19    114   12    [1, 2, 3, 4, 5, 8]            3       1
  19    114   12    [1, 2, 3, 4, 5, 9]            3       1
  19    114   12    [1, 2, 3, 4, 6, 7]            3       1
  19    114   12    [1, 2, 3, 4, 6, 8]            3       1
  19    114   12    [1, 2, 3, 4, 6, 9]            3       1
  19    114   12    [1, 2, 3, 4, 7, 8]            3       1
  19    114   12    [1, 2, 3, 4, 7, 9]            3       1
  19    114   12    [1, 2, 3, 4, 8, 9]            3       1
  19    114   12    [1, 2, 3, 5, 6, 7]            3       1
  19    114   12    [1, 2, 3, 5, 6, 8]            2       1
  19    114   12    [1, 2, 3, 5, 6, 9]            4       1
  19    114   12    [1, 2, 3, 5, 7, 8]            3       1
  19    114   12    [1, 2, 3, 5, 7, 9]            3       1
  19    114   12    [1, 2, 3, 5, 8, 9]            3       1
  19    114   12    [1, 2, 3, 6, 7, 8]            4       1
  19    114   12    [1, 2, 3, 6, 7, 9]            3       1
  19    114   12    [1, 2, 3, 6, 8, 9]            3       1
  19    114   12    [1, 2, 3, 7, 8, 9]            2       1
  19    114   12    [1, 2, 4, 5, 6, 7]            3       1
  19    114   12    [1, 2, 4, 5, 6, 8]            3       1
  19    114   12    [1, 2, 4, 5, 6, 9]            3       1
  19    114   12    [1, 2, 4, 5, 7, 8]            4       1
  19    114   12    [1, 2, 4, 5, 7, 9]            3       1
  19    114   12    [1, 2, 4, 5, 8, 9]            3       1
  19    114   12    [1, 2, 4, 6, 7, 8]            3       1
  19    114   12    [1, 2, 4, 6, 7, 9]            4       1
  19    114   12    [1, 2, 4, 6, 8, 9]            3       1
  19    114   12    [1, 2, 4, 7, 8, 9]            3       1
  19    114   12    [1, 2, 5, 6, 7, 8]            2       1
